result,f1_wins,f1_losses,f1_draws,f1_no_contests,f1_height,f1_weight,f1_reach,f1_SLpM,f1_str_acc,f1_SApM,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_wins,f2_losses,f2_draws,f2_no_contests,f2_height,f2_weight,f2_reach,f2_SLpM,f2_str_acc,f2_SApM,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg,title_fight,female,f1_stance_Open Stance,f1_stance_Orthodox,f1_stance_Southpaw,f1_stance_Switch,f1_stance_Unknown,f2_stance_Open Stance,f2_stance_Orthodox,f2_stance_Sideways,f2_stance_Southpaw,f2_stance_Switch,f2_stance_Unknown,f1_age,f2_age
0,8,2,0,0,182.88,83.9,193.04,1.93,0.45,2.64,0.46,4.16,0.45,0.35,0.2,13,5,0,0,182.88,83.9,185.42,2.82,0.49,2.75,0.52,3.21,0.51,0.86,1.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.6,34.1
1,35,11,0,1,177.8,70.29,187.96,3.41,0.55,3.26,0.48,2.23,0.39,0.56,2.6,26,5,0,0,180.34,70.29,177.8,6.59,0.58,7.18,0.51,0.1,0.14,0.68,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.7,36.7
0,15,7,0,0,165.1,56.69,165.1,3.6,0.41,3.38,0.63,1.49,0.5,0.62,0.4,20,8,0,0,154.94,52.15,160.02,2.19,0.39,2.87,0.54,3.28,0.36,0.47,0.3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,37.8
1,23,10,0,0,172.72,70.29,180.34,4.04,0.49,4.52,0.43,1.96,0.41,0.61,0.6,26,11,0,0,180.34,77.1,193.04,4.91,0.45,4.37,0.55,0.39,0.35,0.66,0.9,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.2,41.4
0,27,14,1,0,185.42,92.97,193.04,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,27,18,0,0,190.5,92.97,203.2,3.03,0.47,3.33,0.47,1.09,0.36,0.67,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.6,42.3
1,20,6,0,0,190.5,77.1,198.12,4.47,0.47,3.26,0.54,0.79,0.39,0.73,0.6,15,5,0,0,182.88,77.1,195.58,4.94,0.39,5.39,0.4,0.0,0.0,0.51,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,31.3
1,28,9,0,0,175.26,77.1,177.8,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,18,8,0,0,185.42,77.1,187.96,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.9,38.0
1,11,4,0,0,180.34,61.22,182.88,3.49,0.46,2.68,0.45,2.08,0.35,0.71,0.4,12,2,0,0,170.18,61.22,170.18,3.86,0.5,2.16,0.65,1.72,0.56,0.72,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.8
1,17,8,0,0,175.26,56.69,172.72,5.55,0.41,4.23,0.43,0.67,0.75,0.45,1.1,17,9,0,1,172.72,56.69,177.8,4.13,0.4,4.17,0.55,0.49,0.4,0.43,1.2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.9,35.5
1,19,6,0,1,180.34,113.38,185.42,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,22,10,1,0,185.42,114.74,190.5,3.7,0.57,2.9,0.51,1.4,0.45,0.59,0.5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.8,40.1
1,16,8,0,1,182.88,77.1,187.96,3.3,0.41,6.26,0.45,0.25,1.0,0.66,0.0,15,7,1,1,187.96,70.29,187.96,5.31,0.47,6.41,0.4,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.3,32.2
1,12,2,0,0,165.1,56.69,165.1,3.79,0.49,2.84,0.57,2.19,0.47,0.62,0.3,9,2,2,0,165.1,61.22,175.26,3.78,0.49,2.84,0.54,1.47,0.28,0.63,0.5,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.6,29.2
0,8,4,0,0,165.1,61.22,170.18,4.58,0.57,2.29,0.53,0.6,0.22,0.53,0.6,12,7,1,0,167.64,56.69,172.72,5.02,0.56,4.69,0.53,0.0,0.0,0.6,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.7,34.1
0,15,3,0,0,157.48,52.15,154.94,2.87,0.39,4.74,0.45,1.37,0.55,0.14,0.3,13,5,0,0,157.48,52.15,154.94,4.28,0.48,3.87,0.61,3.12,0.47,0.81,0.9,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.7,31.9
1,10,5,0,1,165.1,61.22,170.18,2.64,0.32,2.57,0.64,0.56,0.16,0.43,0.3,10,5,0,0,170.18,61.22,170.18,2.04,0.34,3.79,0.48,0.28,0.5,0.5,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.4,33.3
0,22,8,0,0,172.72,61.22,180.34,5.49,0.46,3.67,0.57,0.79,0.34,0.42,0.4,23,10,1,0,172.72,61.22,177.8,4.27,0.49,5.37,0.5,0.51,0.39,0.72,0.8,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.1,32.6
1,34,24,0,2,190.5,108.84,195.58,3.82,0.45,3.22,0.57,0.37,0.35,0.76,0.2,13,10,0,0,190.5,104.31,198.12,5.8,0.44,5.08,0.5,0.71,0.33,0.67,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.4,36.7
0,24,12,0,1,180.34,65.76,187.96,3.84,0.37,4.15,0.51,2.17,0.44,0.7,0.2,17,5,1,0,172.72,65.76,182.88,2.48,0.5,2.49,0.42,2.49,0.68,0.56,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.1,30.4
0,21,7,0,1,175.26,70.29,172.72,5.67,0.55,3.91,0.56,1.83,0.32,0.62,0.0,23,2,1,0,177.8,70.29,182.88,3.2,0.52,2.11,0.44,3.87,0.4,0.57,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.9,31.4
1,29,12,0,0,177.8,65.76,180.34,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,14,8,0,0,177.8,65.76,172.72,3.31,0.51,2.96,0.5,0.33,0.14,0.6,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.2,39.6
1,24,6,0,0,185.42,83.9,195.58,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,37,19,0,0,185.42,83.9,195.58,3.05,0.45,3.43,0.53,1.86,0.31,0.42,1.4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.9,37.6
1,18,3,0,0,187.96,118.82,190.5,3.78,0.51,2.13,0.54,4.49,0.55,0.28,0.9,16,12,0,0,193.04,113.38,198.12,6.04,0.45,6.65,0.52,0.09,0.5,0.74,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.6,35.7
0,11,6,0,1,167.64,56.69,177.8,3.95,0.45,8.28,0.34,2.32,0.5,0.0,1.2,13,5,1,1,167.64,56.69,172.72,2.04,0.61,2.59,0.61,2.51,0.75,0.76,0.4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.1,35.7
1,12,5,0,0,177.8,70.29,185.42,5.6,0.45,6.19,0.47,0.71,0.5,0.5,0.5,9,3,0,0,185.42,77.1,193.04,2.22,0.41,3.38,0.58,0.94,0.28,0.72,0.5,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.2,32.9
1,8,2,0,0,175.26,70.29,180.34,3.7,0.52,3.19,0.58,5.03,0.58,0.41,0.5,11,6,0,0,177.8,70.29,177.8,5.75,0.45,7.28,0.42,0.98,0.3,0.67,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8,36.2
0,7,6,0,0,167.64,56.69,172.72,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,9,6,0,0,170.18,56.69,165.1,3.18,0.47,4.88,0.43,0.0,0.0,0.53,0.6,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.9,34.4
0,15,4,1,0,162.56,52.15,165.1,2.89,0.54,3.46,0.44,1.14,0.62,0.59,0.7,26,14,0,0,154.94,52.15,157.48,6.39,0.5,5.49,0.54,2.21,0.54,0.71,0.3,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.1,33.8
0,38,22,0,0,170.18,70.29,177.8,2.63,0.33,3.0,0.61,3.1,0.35,0.66,0.6,13,4,0,0,177.8,70.29,182.88,1.56,0.49,2.78,0.46,3.17,0.36,0.6,1.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.6,29.2
1,14,2,0,0,165.1,56.69,165.1,4.7,0.53,2.9,0.54,1.44,0.43,0.53,0.1,13,9,1,0,170.18,56.69,172.72,2.9,0.37,3.39,0.45,1.85,0.33,0.68,0.8,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.2,30.4
0,12,7,2,0,175.26,70.29,180.34,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,16,8,1,0,175.26,61.22,175.26,5.43,0.48,4.27,0.56,0.34,0.21,0.47,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.3,29.6
0,12,5,0,1,187.96,92.97,195.58,4.1,0.56,6.03,0.31,2.09,0.45,1.0,0.4,17,9,0,1,185.42,83.9,187.96,6.02,0.47,5.57,0.52,0.21,0.25,0.67,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8,35.4
0,11,6,0,0,185.42,83.9,193.04,3.29,0.36,2.66,0.6,0.61,1.0,0.66,0.0,28,6,1,0,185.42,77.1,187.96,3.41,0.41,2.37,0.6,0.76,0.28,0.61,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.8,33.2
1,10,5,0,0,190.5,92.97,200.66,2.9,0.59,2.39,0.56,0.76,0.3,0.5,0.8,18,14,0,0,185.42,92.97,185.42,3.66,0.38,7.24,0.36,0.6,0.5,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.8,41.3
1,25,12,0,1,170.18,61.22,175.26,4.65,0.49,5.46,0.48,1.2,0.46,0.58,0.0,10,6,0,0,175.26,61.22,180.34,1.99,0.4,8.09,0.51,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.1,38.2
1,11,6,0,0,180.34,77.1,180.34,3.54,0.51,3.25,0.54,3.46,0.36,0.71,2.3,10,2,0,0,177.8,70.29,182.88,5.66,0.5,4.94,0.57,0.48,0.15,0.4,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,28.3
0,17,8,0,0,190.5,92.97,187.96,5.57,0.54,3.24,0.54,0.15,0.2,0.53,0.0,18,5,0,0,187.96,92.97,198.12,3.8,0.49,3.59,0.46,1.65,0.33,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,39.9
0,4,2,0,0,177.8,77.1,182.88,9.31,0.4,4.66,0.51,0.0,0.0,1.0,0.0,1,2,0,1,187.96,77.1,187.96,4.49,0.57,3.73,0.62,0.71,0.33,0.88,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,40.3
0,23,11,1,0,180.34,77.1,190.5,5.02,0.51,5.25,0.52,0.97,0.51,0.61,0.7,24,4,0,1,180.34,77.1,182.88,4.46,0.43,3.78,0.55,2.24,0.38,0.9,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.6,37.0
1,17,1,0,1,185.42,83.9,190.5,3.61,0.6,2.34,0.62,1.56,0.6,0.76,0.5,13,2,0,0,185.42,77.1,180.34,1.8,0.39,2.2,0.39,1.35,0.3,0.6,0.5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.5,32.4
0,10,4,0,0,187.96,77.1,187.96,4.09,0.49,5.92,0.46,0.36,0.22,0.54,2.0,16,8,0,1,182.88,77.1,187.96,3.3,0.41,6.26,0.45,0.25,1.0,0.66,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.9,31.3
1,10,5,1,1,167.64,56.69,167.64,3.83,0.58,4.85,0.51,0.57,0.29,0.63,1.5,13,6,0,0,172.72,61.22,167.64,4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.9,29.2
1,20,5,0,0,172.72,65.76,177.8,1.87,0.62,1.22,0.49,3.98,0.48,0.5,1.8,12,5,0,0,167.64,65.76,167.64,1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.7,27.7
1,11,3,0,0,185.42,77.1,193.04,7.49,0.55,5.42,0.53,1.8,0.57,0.71,0.0,10,5,0,1,177.8,77.1,187.96,5.46,0.46,6.59,0.52,2.53,0.39,0.83,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.7,32.3
1,14,9,0,0,182.88,92.97,190.5,3.03,0.54,3.24,0.44,2.17,0.32,0.58,0.1,11,5,0,0,177.8,92.97,185.42,2.62,0.56,3.3,0.35,1.78,0.4,0.48,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.3,37.3
0,10,8,0,0,170.18,61.22,165.1,2.69,0.55,3.87,0.44,0.52,0.27,0.47,0.1,17,9,0,0,170.18,61.22,167.64,4.88,0.49,4.09,0.51,0.41,0.33,0.65,0.1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.3,33.6
1,15,3,1,0,175.26,70.29,177.8,4.33,0.55,3.54,0.5,1.65,0.27,0.69,0.0,15,9,0,0,182.88,70.29,180.34,2.93,0.41,8.05,0.33,0.0,0.0,0.27,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.3,33.8
1,17,4,0,0,170.18,70.29,177.8,4.01,0.43,4.47,0.6,3.21,0.43,0.77,0.2,21,12,0,1,177.8,70.29,177.8,3.54,0.47,3.39,0.57,0.46,0.28,0.57,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.9,39.6
0,23,9,0,0,175.26,120.18,190.5,4.21,0.47,6.53,0.39,0.0,0.0,0.33,0.0,15,2,0,0,193.04,120.18,195.58,4.67,0.53,5.0,0.55,0.17,0.2,1.0,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.1,33.7
1,12,3,0,0,175.26,70.29,180.34,2.49,0.61,1.79,0.57,2.92,0.3,0.3,1.3,18,7,0,1,180.34,70.29,182.88,3.2,0.5,3.49,0.55,1.89,0.32,1.0,0.7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.1,35.7
0,6,6,0,1,162.56,52.15,167.64,4.28,0.47,4.07,0.59,0.0,0.0,0.47,0.0,10,6,0,0,165.1,52.15,162.56,4.41,0.46,4.57,0.58,1.08,0.32,0.6,0.1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0
1,17,10,2,0,165.1,61.22,167.64,2.82,0.32,5.12,0.57,1.74,0.43,0.75,0.0,21,15,0,1,180.34,61.22,185.42,2.65,0.34,3.1,0.41,0.48,0.05,0.3,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.6,38.0
1,27,4,0,0,167.64,65.76,180.34,6.18,0.56,3.36,0.58,1.67,0.34,0.7,0.2,17,8,0,0,170.18,65.76,182.88,3.93,0.41,4.52,0.52,0.7,0.44,0.72,0.6,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.8,38.3
1,24,5,0,0,170.18,65.76,180.34,4.41,0.52,2.21,0.58,2.51,0.29,0.42,0.7,18,5,0,0,170.18,61.22,170.18,5.11,0.54,4.13,0.58,1.61,0.49,0.84,0.1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,32.4
0,22,9,0,0,177.8,77.1,180.34,3.15,0.48,3.64,0.52,2.12,0.37,0.53,0.5,14,0,0,0,187.96,83.9,190.5,5.36,0.58,3.25,0.41,4.31,0.46,1.0,2.8,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,31.2
1,15,5,0,0,162.56,52.15,160.02,3.31,0.4,3.9,0.52,0.89,0.17,0.25,1.2,15,7,0,0,154.94,52.15,152.4,4.78,0.48,3.48,0.61,0.54,0.13,0.62,0.1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.3,35.9
0,14,5,0,0,177.8,70.29,182.88,3.78,0.46,3.17,0.54,2.5,0.51,0.31,0.2,12,2,0,0,172.72,70.29,182.88,3.56,0.49,3.97,0.52,2.86,0.66,0.62,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.6,40.8
1,16,1,0,0,190.5,77.1,187.96,4.77,0.54,2.77,0.51,1.02,0.33,0.73,0.4,5,3,0,0,180.34,77.1,182.88,4.49,0.51,4.56,0.51,2.0,0.3,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.7,31.6
1,14,2,0,1,182.88,83.9,190.5,4.5,0.63,2.61,0.46,6.27,0.45,0.66,1.9,11,6,0,0,193.04,83.9,193.04,2.52,0.44,2.23,0.47,0.66,0.25,0.3,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.7,31.5
0,9,3,0,0,167.64,61.22,167.64,3.78,0.47,4.65,0.47,1.56,0.47,0.62,0.6,16,10,0,0,170.18,61.22,170.18,4.1,0.49,3.32,0.61,0.83,0.27,0.62,0.6,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.4,36.9
0,7,7,0,0,187.96,77.1,187.96,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,12,2,1,0,185.42,77.1,185.42,4.09,0.47,2.96,0.54,2.08,0.56,0.16,0.7,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.5,33.7
1,60,17,1,0,187.96,108.84,203.2,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,12,10,0,0,193.04,120.18,203.2,4.96,0.44,5.67,0.45,0.18,0.5,0.2,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.1,33.2
1,10,2,0,0,160.02,52.15,160.02,3.4,0.48,2.63,0.57,4.06,0.51,0.66,0.0,7,6,0,0,157.48,52.15,160.02,3.01,0.5,3.19,0.51,1.83,0.22,0.37,0.8,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.7,25.9
1,19,6,0,0,170.18,65.76,177.8,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3,13,2,0,0,170.18,65.76,170.18,4.74,0.4,4.96,0.51,3.03,0.39,0.73,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.7,30.3
1,19,5,0,1,193.04,120.18,203.2,3.56,0.5,2.0,0.58,5.38,0.48,0.31,0.0,12,7,0,0,190.5,92.97,193.04,6.05,0.5,4.64,0.55,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.4,35.8
0,17,8,0,0,167.64,56.69,165.1,7.1,0.51,4.89,0.51,1.52,0.55,0.58,0.3,16,5,1,0,165.1,56.69,167.64,4.11,0.41,3.73,0.58,0.41,0.35,0.54,0.6,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.6,31.9
0,26,19,0,0,182.88,77.1,190.5,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,18,12,0,0,182.88,83.9,182.88,5.35,0.48,4.59,0.44,0.13,0.22,0.5,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.5,36.2
0,14,1,1,0,167.64,56.69,170.18,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4,25,12,0,1,162.56,56.69,175.26,4.46,0.4,3.24,0.64,0.56,0.3,0.83,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.8,32.3
1,29,14,0,0,190.5,77.1,203.2,3.43,0.46,2.48,0.51,2.12,0.38,0.53,0.2,20,11,0,0,180.34,77.1,193.04,3.75,0.48,3.66,0.58,1.37,0.4,0.69,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.9,39.6
1,17,7,0,0,177.8,70.29,185.42,2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,8,6,1,0,180.34,70.29,175.26,5.22,0.54,4.73,0.57,0.0,0.0,0.42,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.3,33.5
1,13,6,0,0,167.64,61.22,167.64,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5,18,7,0,0,165.1,61.22,170.18,6.22,0.55,4.84,0.49,1.09,0.46,0.7,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.8,30.5
1,22,6,2,0,175.26,61.22,170.18,4.59,0.58,2.65,0.63,0.24,0.25,0.7,0.1,12,5,0,0,170.18,61.22,177.8,5.38,0.36,4.21,0.47,0.52,0.5,0.62,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.2,36.0
1,14,0,0,1,175.26,83.9,187.96,6.01,0.64,4.38,0.61,5.64,0.6,1.0,3.8,10,10,0,1,185.42,83.9,195.58,3.61,0.41,5.23,0.38,0.96,0.42,0.72,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.9,37.2
0,21,10,1,0,162.56,56.69,162.56,4.35,0.38,4.52,0.55,0.42,0.27,0.58,0.1,12,2,0,0,170.18,56.69,165.1,5.58,0.41,3.59,0.66,1.06,0.29,0.87,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.8,35.4
1,19,6,1,0,167.64,56.69,167.64,3.31,0.51,2.98,0.65,1.22,0.43,0.9,0.8,20,6,0,0,165.1,56.69,172.72,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.5,33.1
1,16,7,1,0,180.34,65.76,185.42,5.16,0.5,3.65,0.6,0.64,0.17,0.44,0.2,10,3,0,0,177.8,65.76,177.8,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.5,29.4
0,38,11,0,0,200.66,113.38,203.2,4.97,0.57,2.99,0.54,0.61,0.66,0.72,0.2,15,3,0,0,195.58,116.1,198.12,8.07,0.67,2.89,0.65,3.27,1.0,1.0,1.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.7,32.3
1,20,3,0,0,172.72,65.76,177.8,3.45,0.41,2.88,0.61,0.93,0.47,0.75,0.3,24,12,0,0,182.88,70.29,190.5,5.03,0.48,4.72,0.51,0.73,0.34,0.78,0.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.5,35.4
1,23,3,0,0,177.8,70.29,185.42,5.19,0.53,3.14,0.42,0.96,0.28,0.5,1.7,12,5,0,0,172.72,70.29,180.34,3.65,0.53,1.77,0.57,0.4,0.25,0.3,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.5,39.9
1,19,6,1,0,180.34,77.1,182.88,1.77,0.61,3.06,0.48,2.0,0.52,0.68,1.0,16,7,0,0,177.8,77.1,185.42,2.21,0.41,3.73,0.44,0.76,0.37,0.6,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,35.1
1,14,8,0,0,162.56,52.15,157.48,5.28,0.49,4.65,0.62,1.78,0.36,0.38,0.5,11,4,0,0,167.64,56.69,175.26,4.81,0.5,3.54,0.5,0.34,0.37,0.74,0.6,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.2,32.1
0,13,6,1,0,185.42,70.29,195.58,3.07,0.4,3.26,0.53,0.43,0.21,0.66,0.0,17,0,0,0,170.18,70.29,175.26,4.81,0.48,3.83,0.64,1.96,0.61,0.93,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.2,28.5
0,12,4,0,0,170.18,65.76,182.88,2.09,0.45,4.45,0.56,4.06,0.28,0.5,0.4,17,9,0,0,177.8,65.76,182.88,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.5,36.7
0,20,8,0,0,190.5,106.58,193.04,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,19,3,0,0,190.5,116.55,213.36,4.54,0.43,3.81,0.54,0.63,0.4,0.75,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.9,33.2
0,30,10,0,0,190.5,92.97,195.58,4.33,0.54,2.49,0.44,2.24,0.38,0.53,1.4,17,9,1,1,190.5,92.97,193.04,2.54,0.45,3.0,0.43,1.47,0.19,0.35,1.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.4,37.6
